lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-80.0852778,42.1291667,2002-02-21 21:00:00,erie,pa,us,unknown,2.0,A dark ufo turned on a bright light before landing in a residential area.,2002,2,21
-112.07333329999999,33.4483333,2002-02-22 14:00:00,phoenix,az,us,egg,2700.0,heran las 2 pm cuando salimos del restaurant donde estabamos comiendo mi companero y yo cuando mire al cielo  por un momento pense que,2002,2,22
-73.67222220000001,40.6547222,2002-02-23 14:15:00,lynbrook,ny,us,oval,120.0,Another sighting in the SAME field that we saw &quot;UFO&#39s&quot;&#44 on 09/02/01,2002,2,23
-76.6361111,38.2911111,2002-02-23 21:03:00,leonardtown,md,us,sphere,5.0,We were driving home and saw a greenish round object shooting across the sky in a eastwards direction falling towards the earth.,2002,2,23
-74.20861109999998,40.868888899999995,2002-02-24 07:30:00,little falls,nj,us,cigar,300.0,I was driving on Ridge Road heading north along the reservior. Just as I entered Little Falls I saw an air craft flying fairly low. I w,2002,2,24
-72.5222222,42.9747222,2002-02-24 19:00:00,putney,vt,us,triangle,180.0,The object&#39s lights were very bright and pulsing when it took off after it was completely still shining bright white light.,2002,2,24
-98.00138890000001,41.1158333,2002-02-24 21:00:00,central city,ne,us,other,600.0,Flying object with circle pattern of lights changing to a V pattern of lights,2002,2,24
-80.44888890000001,41.2333333,2002-02-24 23:00:00,hermitage,pa,us,rectangle,7200.0,it was a bright electrical blue rectangle that moved in a triangle.,2002,2,24
-122.0313889,47.5302778,2002-02-24 23:00:00,issaquah,wa,us,triangle,14400.0,green red and white objects in the sky in Issaquah,2002,2,24
-118.6711111,46.04,2002-02-25 02:30:00,touchet,wa,us,light,300.0,We saw a very bright light&#44 hovering&#44 and then moving rapidly away over the desert hills of SE Washington.,2002,2,25
-112.07333329999999,33.4483333,2002-02-25 11:35:00,phoenix,az,us,other,60.0,rumbling roaring sound from unseen jets,2002,2,25
-121.06,39.2191667,2002-02-25 12:00:00,grass valley,ca,us,sphere,180.0,Watching the flight pattern from Beal Airforce Base that runs along the northeast section of the sky over Alta Sierra(a sub-division of,2002,2,25
-91.64388890000001,42.0083333,2002-02-25 21:00:00,cedar rapids,ia,us,oval,300.0,i am walking then it comes over me then i fall asleep,2002,2,25
-91.64388890000001,42.0083333,2002-02-25 21:00:00,cedar rapids,ia,us,oval,300.0,FRIENDS AND I WERE OUTSIDE AND ALLLLLLL THE SUDDEN A HIGH PITCHED SOUND CAME OVER US AND WE TRIED EVERYTHING FOR THE SOUND TO GET BLOCK,2002,2,25
-112.07333329999999,33.4483333,2002-02-25 21:30:00,phoenix,az,us,unknown,420.0,Phoenix Az&#44  6-8 lights 2-25-02  21:30&#44 Lights seemed to make up larger craft,2002,2,25
-74.365,39.41,2002-02-26 20:00:00,brigantine,nj,us,light,90.0,Lights over Brigantine&#44 New Jersey.,2002,2,26
-117.2888889,34.1083333,2002-02-26 20:05:00,san bernardino,ca,us,fireball,300.0,Fast moving Fireball with no certain direction&#33,2002,2,26
-97.1327778,33.214722200000004,2002-02-28 03:00:00,denton,tx,us,unknown,180.0,Slow moving aircraft that would change lights from white to red&#44 and made a quiet droning sound.,2002,2,28
-88.1083333,42.976388899999996,2002-02-28 18:27:00,new berlin,wi,us,triangle,120.0, ((NUFORC Note:  Date is invalid.  PD))Triangle shaped object&#44 3 while lights&#44 one red in the middle following us in the car.,2002,2,28
-97.25138890000001,32.9344444,2002-03-01 00:30:00,keller,tx,us,unknown,300.0,They looked like 4 arched windows of white light that faded into the night.,2002,3,1
-87.2169444,30.421111100000005,2002-03-01 13:00:00,pensacola,fl,us,disk,60.0,silver shinny object in sky,2002,3,1
-123.20333329999998,39.265555600000006,2002-03-02 22:30:00,redwood valley,ca,us,unknown,2400.0,White light&#44 blinking red lights&#44 it moved all directions&#44 hoovered for 40 mins. there was no sound then it slowly moved away and faded,2002,3,2
-118.41555559999999,33.9191667,2002-03-03 12:00:00,el segundo,ca,us,sphere,1800.0,silver  sphere over refinery by LAX,2002,3,3
-81.69555559999999,41.499444399999994,2002-03-04 22:00:00,cleveland,oh,us,changing,600.0,Star-like objects change into triagle shaped craft in Slavic Village area&#44 Cleveland,2002,3,4
-118.2427778,34.0522222,2002-03-05 15:00:00,los angeles,ca,us,changing,1020.0,The sighting was over West Hollywood/Beverly Hills area. We video taped the whole sighting with a news camera. The first UFO was a whit,2002,3,5
-149.90027780000003,61.2180556,2002-03-09 08:30:00,anchorage,ak,us,triangle,600.0,Low flying triangular craft noticed traveling south along mountain range in Anchorage.,2002,3,9
-98.39,34.608611100000005,2002-03-10 01:30:00,lawton,ok,us,formation,180.0,Lawton UFO,2002,3,10
-121.49333329999999,38.5816667,2002-03-11 12:00:00,sacramento,ca,us,other,2.0,picture of police copter and two ufos.,2002,3,11
-80.4708333,27.816111100000004,2002-03-11 19:30:00,sebastian,fl,us,triangle,20.0,Triangle shaped craft with no sound flying over house,2002,3,11
-97.0852778,36.7069444,2002-03-15 17:30:00,ponca city,ok,us,changing,180.0,Object tailing military jet,2002,3,15
-112.4677778,34.54,2002-03-15 18:00:00,prescott (near; hwy 89),az,us,other,21600.0,strange cloud plumes over the northern desert sky,2002,3,15
-112.1386111,36.054444399999994,2002-03-15 18:30:00,grand canyon (unsure&#44 on route 66 heading to the),az,us,triangle,120.0,3/15/02&#44 Arizona&#44 triangular light leaving zig zag vapor which turned into rainbow light,2002,3,15
-111.85,40.3916667,2002-03-15 19:00:00,lehi,ut,us,changing,600.0,It was leaving a thick trail of smoke&#44 steam or exhaust and was illuminated with white and red lights and making no noise.,2002,3,15
-102.0775,31.9972222,2002-03-15 20:45:00,midland,tx,us,oval,180.0,Unidentified oval shape object seen in Texas,2002,3,15
-81.94972220000001,26.5625,2002-03-15 21:15:00,cape coral,fl,us,oval,180.0,Low flying oval shaped craft with red &amp; green lights,2002,3,15
-94.5266667,42.8127778,2002-03-16 20:20:00,rolfe,ia,us,unknown,120.0,4 lights in a row with 2 on the end at a angle at the end i think what the end was. all the lights went off an on for three or four tim,2002,3,16
-85.6680556,42.963333299999995,2002-03-16 20:30:00,grand rapids,mi,us,chevron,180.0,3 quick&#44 &quot;V&quot; shaped objects flew over my house within 1 minute of each other.,2002,3,16
-81.69555559999999,41.499444399999994,2002-03-17 01:47:00,cleveland,oh,us,egg,4.0,THE OBJECT WAS AN EGG/OVAL SHAPE.THE OBJECTS COLOUR WAS UNIDENTIFIED&#44 BUT THERE WAS 6 TO 7 GREEN BRIGHT LIGHTS.IT WAS TO A 45 DEGREE AN,2002,3,17
